tweetDate,handle,text
Fri Feb 25 08:40:53 +0000 2022,Traderbcn,"💼 #IBEX35 
📅 25/02/22
⌛️ L. P.

📎  Iniciamos nuevo Hilo, recalculamos nuevos niveles y avanzamos en el gráfico.

📎 Bajar, ir a [R3] para bajar o en un exceso de euforia,  [R5] para bajar. 

📎 Seguro habrá muchos rebotes y oportunidades de largos, yo ni los tocare. #Bajista https://t.co/QGJaEjfH18"
Mon Feb 21 11:30:00 +0000 2022,La_Directa,"@Homestatic @maria_ipunt @Pau_Fabregat #Règim35 | Els grans fons d'inversió internacionals controlen avui ja el 15% de l'accionariat del selectiu borsari de l'Estat espanyol, l'#Ibex35. 

▶️ https://t.co/LZagmUETDu
✍️ Per @Homestatic
📊 @maria_ipunt
 #Directa540 
#EnObert https://t.co/rQjTRcqYZW"
Thu Feb 24 10:24:49 +0000 2022,libre_mercado,"🔴Sangría en las bolsas: la invasión rusa en Ucrania hunde más de un 4% al #ibex35 
https://t.co/7ktOQwKOWA"
Wed Feb 23 10:15:00 +0000 2022,consensomercado,"El Consejo de Ministros autoriza que el Estado aumente su participación en @IndraCompany  a través de la #SEPI del 18,7% al 28%.  @Renta4 valora negativamente esta noticia ""desde el punto de vista de la gobernanza""  👉https://t.co/S3IH0NpWEb
#Empresas #España #Ibex35 https://t.co/XzI0nq3ZEl"
Mon Feb 21 16:48:55 +0000 2022,CAPITALRADIOB,"🔴 ANÁLISIS | Hace unos minutos contábamos en directo, en #MercadoAbierto el cierre de la jornada para el #IBEX35

➡️ Lo hemos analizado con @juanestevee de @kaumarkets 

🎙 Aquí tienes el podcast 👉 https://t.co/mXWo8pT1e8 https://t.co/0laMlHSqtQ"
Wed Feb 23 20:47:32 +0000 2022,Bolsacarlosmari,"#Ibex35 situación contenida, pero que en cualquier momento estalla, las primeras referencias a vigilar son 8.080 puntos y los 7.800 puntos. https://t.co/0QGw651Lf1"
Tue Feb 22 07:26:32 +0000 2022,AUDIOmercados,"Morning Call 22/02: Putin envía tropas al este de Ucrania, el oro y el petróleo avanzan con los inversores en modo Risk Off y Goldman vaticina una caída del 6% para el #SP500!

Todas las claves gracias a @IGEspana
👇
https://t.co/46ibZzDoTA

#Ibex35 #OOTT #WallStreet #trading https://t.co/ucv35ueSbb"
Wed Feb 23 10:23:22 +0000 2022,DeVerdadDigital,"No estamos ante un Juego de Tronos, sino ante una reconducción. #EEUU, #Bruselas y el #Ibex35 necesitan a un #PP capaz de cerrar el paso a una #ultraderecha desestabilizadora, que sea capaz de ser una alternativa de gobierno llegado el momento.
#GuerraPP

https://t.co/FcSITStTF5"
Wed Feb 23 07:25:21 +0000 2022,AUDIOmercados,"Morning Call 23/02: Blinken y Lavrov suspenden su prevista reunión, Holzmann ve dos subidas de tipos del BCE este año!

Todas las claves gracias al broker @IGEspana!
👇
https://t.co/eWmdBi2kdp

#WallStreet #Ibex35 #trading #EURUSD #Bolsa #OOTT #Irán #Rusia #Ucrania #SP500 https://t.co/Ur0jxsUDhr"
Fri Feb 25 07:36:08 +0000 2022,pakotrading,"#Ibex35 
@miguelbroker 
#trading 
#forextrading https://t.co/S9y5inB0hB"
Wed Feb 16 07:30:28 +0000 2022,AUDIOmercados,"Morning Call 16/02: El BCE empieza a anticipar el final de las compras para el Q3, la inflación en UK marca máximos de 3 décadas!

Todas las claves gracias al broker @IGEspana
👇
https://t.co/O4Jvo4o7Yn

#WallStreet #OOTT #Ibex35 #Bolsa #trading #DAX40 #EURUSD #Ucrania #DXY https://t.co/b5sga270RV"
Fri Feb 18 13:00:14 +0000 2022,EstrategiasTv,"¿Dónde está la clave para que el Ibex 35 rompa los 9.000? ""En turísticas y bancos"" @sergioavila_IG #Ibex35 #BolsaEspaña #Bitcoin #WallStreet
https://t.co/3TaB1QTgiv"
Thu Feb 10 10:01:53 +0000 2022,EnBolsa_,"Continuamos con el análisis de empresas del #IBEX35🇪🇸

Hoy avanzamos con otras 5

➡#Amadeus
➡#Arcelormittal
➡#Caixabank
➡#Bankinter
➡#BBVA

Para ver en directo:👇
https://t.co/eg7XSAySBz
#trading https://t.co/9bcqNCOaXs"
Thu Feb 17 19:04:44 +0000 2022,Bolsacarlosmari,"#Ibex35 se ha quedado lateral a la espera de acontecimientos, a las puertas de una guerra (o lo contrario), inflación, subidas de tipos de interés,... prudencia es lo más recomendable. https://t.co/TSe3F0D0Cw"
Fri Feb 18 19:33:32 +0000 2022,abelac62,"Benas noches. Este fin de semana lo tengo liado, así que solamente analizaré los componentes del #IBEX35. Lo siento, pero no podré responder a vuestras consultas. Gracias."
Sat Feb 19 11:41:12 +0000 2022,ElRealDeA8,"🌍 #Índices / #StockMarkets 🌎

Mismo guión: nada roto y con secado de oferta cada vez más evidente.

Same script: nothing broken and with supply drying up.

⬇️ Niveles clave / Key levels ⬇️

#SP500 🇺🇸 4.300 
#NASDAQ100 🇺🇸 14.000 
#DAX40 🇩🇪 15.000 
#IBEX35 🇪🇸 8.300 https://t.co/BJgXEgtkom"
Thu Feb 10 18:28:19 +0000 2022,EnBolsa_,"🇪🇸¿Quieres buscar opciones de inversión en #España?🇪🇸

#Amadeus.✅

Esta empresa es interesante para tener en cuenta y revisar en el futuro como se encuentra y si el aspecto mejora incorporarlo a la cartera.

Para ver a fondo:👇
https://t.co/YHRw3nwIh1
#trading #ibex35 #acciones https://t.co/jjZRLznOZN"
Sat Feb 19 08:17:27 +0000 2022,abelac62,He terminado el repaso a los componentes del #IBEX35 y doy la oportunidad a mis seguidores madrugadores a hacerme una consulta siempre que sea antes de las 10:00AM de hoy sábado. Hay tiempo de sobra.
Tue Feb 15 23:59:49 +0000 2022,tomkucharz,"Sin olvido: El expresidente de Honduras y detenido por narcotráfico, Juan Orlando Hernández, fue elogiado por el rey Felipe VI (hasta anteayer), el expresidente Mariano Rajoy y destacados empresarios del #Ibex35. Pedro Sánchez se reunió con él en 2021. https://t.co/zMWZS0zRhv"
Sat Feb 12 13:54:25 +0000 2022,amongthelong,"Estoy pensando en ofrecer gratuitamente un análisis semanal de una estrategia-estructura interesante en un valor: profesional y detallado.

Si no hay estrategia clara, no se publica. 
¿Qué os parece?

Necesito como muestra de interés:
+20 likes
+20 retuits

#SP500 #ibex35 #VIX"
Mon Feb 21 07:28:26 +0000 2022,AUDIOmercados,"Morning Call 21/02: Los inversores recuperan apetito por el riesgo ante posible reunión Putin-Biden, las presiones inflacionistas se recrudecen en Alemania!

Todas las claves gracias al broker @IGEspana
👇
https://t.co/Tj5t8OsKPJ

#WallStreet #Ibex35 #OOTT #trading #Ucrania https://t.co/FjIyoYseRv"
Fri Feb 18 10:32:10 +0000 2022,Meigatrader,"OJO HOY #VENCIMIENTOS 

HORARIO de #VENCIMIENTOS por la MAÑANA 

12:00  Opciones sobre #EuroStoxx50

13:00  Opciones sobre #Dax

HORARIO de #VENCIMIENTOS por la TARDE 

15:30 Opciones  #EEUU

16:00 Futuros y opciones  sobre #CAC40 y #AEX

16:45 Futuros y opciones sobre #ibex35"
Fri Feb 18 17:59:58 +0000 2022,negocios_tv,"🔴WEB | El #Ibex35 se hunde un 2,37% en la semana por la tensión en #Ucrania  https://t.co/UxrYN9NQVp"
Thu Feb 10 10:28:39 +0000 2022,Albitamix,"#IBEX35 Se ha pasado de la zona clave de giro así que se cierra todo ya, depende de la gestión de cada uno o en BE, o BE+ algo , o con pérdidas de la posición restante -170 puntos https://t.co/zIxOI8dJVK"
Fri Feb 11 07:23:45 +0000 2022,AUDIOmercados,"Morning Call 11/02: Goldman ve ya 7 subidas de tipos de la Fed y Citi 50pb en marzo, Lagarde advierte que ir demasiado rápido dañará el crecimiento! 

Todas las claves gracias al broker @IGEspana
👇
https://t.co/WaRBWCoz42

#WallStreet #OOTT #Bitcoin #Ibex35 #Bolsa #trading https://t.co/AKrJehiTer"
Mon Feb 14 08:43:40 +0000 2022,Molina_Jorda,"Hoy charlamos con @CarlosDoblado sobre la oportunidad o no, de aprovechar las caídas para entrar en mercado. Como siempre, muy interesante ! #ibex35 #SP500 #NASDAQ100 
 #PodcastAndChill 

https://t.co/uzpedHqs4Z"
Sat Feb 12 06:49:40 +0000 2022,Roger_bolsa,Un vistazo al #Ibex #Ibex35. Mi opinion es que hay más a perder que a ganar en la zona actual. Puede que estemos ante un proceso de distribución de todo lo que se compró en mínimos del COVID. El tiempo lo dirá. #Trading #Bolsa https://t.co/7qo78A7mnQ
Fri Feb 18 10:43:27 +0000 2022,CarlosJG,"Horarios para los vencimientos de hoy:

12:00  Opciones sobre #EuroStoxx50
13:00  Opciones sobre #Dax
15:30 Opciones  #EEUU
16:00 Futuros y opciones  sobre #CAC40 y #AEX
16:45 Futuros y opciones sobre #ibex35"
Fri Feb 18 19:26:47 +0000 2022,Bolsacarlosmari,"#Ibex35 la mano fuerte se retira de apoyar las empresas del Ibex, probablemente  veremos un nuevo apoyo en el canal creciente, zona 8.050 - 8.180 puntos, velas semanales. https://t.co/ztLHAVdnSH"
Wed Feb 16 08:26:29 +0000 2022,zonavalue,"📈 #BOLSA: El #ibex35  arranca la sesión del #miércoles al alza⬆

🇪🇸 #Ibex35 🔼 +0,25% (8.741 puntos)

Mayores subidas🔼
#IAG 🔼+1,71%
#ArcelorMittal 🔼+1,60%
#ROVI 🔼+1,48% https://t.co/m0KsxeO2Yo"
Wed Feb 16 12:30:02 +0000 2022,DeVerdadDigital,"¿Es de las empresas del #Ibex35 de las que #Mexico  debe defenderse? ¿O es de otra dirección -del otro lado del Rio Grande- de donde vienen principalmente los ataques a la #soberanía mexicana y el saqueo contra su pueblo?

https://t.co/WCZGqiVZor"
Tue Feb 08 14:26:06 +0000 2022,AUDIOmercados,"El PEPP del BCE alcanza los 1,65 billones de euros tras comprar 14.688 millones en la última semana.

*con demora, tiempo real:
https://t.co/rHPVM5Eu3T

#EURUSD #BCE #DAX40 #Bolsa #Ibex35 https://t.co/1FrgLO3Q8C"
Tue Feb 08 16:11:51 +0000 2022,pirataneko,"Sols ha rendit per fomentar l'odi cap els catalans. Cosa a l'abast de qualsevol mitjamerda amb el suport
mediàtic (recordeu com el promocinava el Ferreras...) i econòmic de l'#IBEX35 appanyol. 
#catalanofobia
(i més que anar-se'n, diria que el foten fora)"
Fri Feb 04 15:55:04 +0000 2022,Homestatic,"No té càrrec ni despatx però aprova i desaprova lleis, mou cadires de governs, compra voluntats. No té rostre, però té una retirada franquista i la mà invisible del capitalisme global. És l'#Ibex35, el règim dels 35. Ara fa 30 anys i l'hem intentat radiografiar a la #Directa540"
Thu Feb 10 10:01:53 +0000 2022,EnBolsa_,"Continuamos con el análisis de empresas del #IBEX35🇪🇸

Hoy avanzamos con otras 5

➡#Amadeus
➡#Arcelormittal
➡#Caixabank
➡#Bankinter
➡#BBVA

Para ver en directo:👇
https://t.co/eg7XSAySBz
#trading https://t.co/9bcqNCOaXs"
Sun Feb 06 15:47:49 +0000 2022,MarcusTraderT,@castillomorenom #IBEX35 $IBEX peligro!! 8300 https://t.co/9eyjH2L3p1
Sat Feb 05 09:12:46 +0000 2022,ElRealDeA8,"🌍 #Índices / #StockMarkets 🌎

El escenario propuesto y los soportes aguantan, de nuevo, al ruido.

The proposed setting and the supports withstand, again, the noise.

⬇️ Niveles clave / Key levels ⬇️

#SP500 🇺🇸 4.300 
#NASDAQ100 🇺🇸 14.000 
#DAX40 🇩🇪 15.000 
#IBEX35 🇪🇸 8.300 https://t.co/FpcUMFN7CX"
Wed Feb 02 13:14:51 +0000 2022,luigiaguilar,"Las retribuciones de los grandes directivos del #Ibex35
-según @Yolanda_Diaz_-
son obscenas.
La diferencia entre el salario de un directivo y los trabajadores de su propia empresa es de 118 veces,
y de 300 veces si lo comparamos con el salario medio de un trabajador español
Oigan https://t.co/87JYqB2i8W"
Thu Feb 10 07:28:45 +0000 2022,AUDIOmercados,"Morning Call 10/02: La curva del rendimiento en EEUU se aplana a mínimos desde octubre de 2020 a la espera de la inflación más alta desde 1982!

Todas las claves gracias al broker @IGEspana
👇
https://t.co/s29CmNtwsm

#WallStreet #Ibex35 #Fed #Bolsa #trading #OOTT #forex #Bitcoin https://t.co/JM4aVMV0rl"
Tue Feb 08 12:54:46 +0000 2022,Jaume78022778,https://t.co/tm5EGDcFSw
Wed Feb 02 18:21:11 +0000 2022,Sinsus1,@mariano9605 @elboletinmadrid Remuneraciones obscenas del #Ibex35 y aledaños... https://t.co/OLjnfgAYlJ
Fri Feb 04 13:36:16 +0000 2022,IsoBourse,L'action #BancoSabadell aligne les séances haussières à la #Bourse de Madrid. Le modèle #IsoBourse est positif à moyen terme depuis 01/2021 sur le titre du quatrième groupe bancaire privé espagnol. #IBEX35 https://t.co/OTk8MetzLn
Wed Feb 02 09:40:47 +0000 2022,AUDIOmercados,"Santander multiplica por ocho el beneficio tras liberar 750 millones de provisiones, dedicará un 40% a dividendos y recompras.

Alcanza un beneficio neto de 2.275 mill de euros en el Q4.

*con demora, tiempo real:
https://t.co/rHPVM5Eu3T

#Ibex35 #trading #bolsa https://t.co/M2WhEtDFKw"
Thu Feb 03 21:47:51 +0000 2022,EnBolsa_,"Considerando la situación actual del mercado se hace necesario realizar un repaso al mercado.✏

En este caso comenzaremos con el #IBEX35 con: 💸

✏#Acciona
✏#Acerinox
✏#ACS
✏#Almirall
✏#Aena

📈 Para ver a fondo:👇
https://t.co/QtvfVRYXfj
#trading #acciones https://t.co/Jauky0J6W4"
Tue Feb 08 10:32:38 +0000 2022,AUDIOmercados,"España cobra menos a los inversores por sus letras a 6 y a 12 meses.

Letras a 6 meses tipos: -0,47% vs -0,57% anterior.
Letras a 12 meses tipos: -0,34% vs -0,53% anterior.

*con demora, tiempo real:
https://t.co/rHPVM5Eu3T

#EURUSD #Ibex35 #yileds #deuda #subasta #trading https://t.co/swPgKLoLpt"
Tue Feb 08 07:26:55 +0000 2022,AUDIOmercados,"Morning Call 08/02: Los mercados anticipan 3 subidas de tipos de la Fed sólo hasta junio, el bono a 10 años alcanzará pronto el 2% según analistas!

Todas las claves gracias al broker @IGEspana
👇
https://t.co/xAGIRE2XGI

#WallStreet #OOTT #Bitcoin #trading #Ibex35 #Bolsa https://t.co/CN7EsvCeaz"
Thu Feb 03 21:32:57 +0000 2022,iSostenibilidad,@RosaTristan @ecologismo_urg @PilarMarcos @coicaorg @oscar_soria @hope_enpie @FernandoVallada ¿Cual es la empresa que más emite del #ibex35?  #repsol https://t.co/pJL3kD5ibA
Mon Feb 07 07:25:14 +0000 2022,AUDIOmercados,"Morning Call 07/02: Oficial del BCE Knot ve la primera subida de tipos en octubre, los rendimientos de los bonos a 10 años tocan máximos de un año!

Todas las claves gracias al broker @IGEspana
👇
https://t.co/nonD7uG6Dq

#BCE #EURUSD #Ibex35 #Bolsa #WallStreet #OOTT https://t.co/aV5422Edyw"
Sun Feb 06 18:46:51 +0000 2022,inveuro,"Mañana vamos parte del equipo @BolsaZone a una reunión con una empresa cotizada del #Bmegrowth

🗓Reunirnos con compañías es algo que solemos hacer, nos ayuda a la hora de tomar decisiones de inversión. Han sido muchas en este tiempo, desde empresas #ibex35 hasta las más pequeñas https://t.co/yQPWha3QCc"
Fri Feb 04 07:21:53 +0000 2022,AUDIOmercados,"Morning Call 04/02: Amazon resurge en After Hours más de 500 $ por acción mejorando el sentimiento, los inversores aguardan al NFP tras el tono hawkish del BoE y el BCE!

Todas las claves gracias al broker @IGEspana
👇
https://t.co/2y8wNaNczM

#Ibex35 #WallStreet #OOTT #Bolsa https://t.co/1rvg5Db3lT"
Wed Feb 02 08:57:15 +0000 2022,La_Directa,"@Homestatic @maria_ipunt @PepeSerra @ecologistas @twitt_odg @seminari_taifa @fiscalitatjusta @Fiare_cat @X_net_ @EntrepbsHarte @Lafede_cat #Règim35 | De les oligarquies franquistes a la mà invisible dels fons d’inversió internacional, el control i influència sobre el poder polític, marquen les tres dècades d’història de l’#Ibex35. Per @Homestatic; infografia de @maria_ipunt #Directa540 https://t.co/mrFNRHvt5R https://t.co/8CGPpXfbzG"
Wed Feb 09 20:43:30 +0000 2022,Bolsacarlosmari,"#Ibex35 ruptura directriz decreciente de noviembre 2021 lo que debe posibilitar probar la zona 9.030 - 9.080 puntos, capital sigue en posiciones compradoras. https://t.co/JHyi8lotXN"
Sat Feb 05 15:00:01 +0000 2022,consensomercado,".@iberdrola  y #CAF se alían para el desarrollo de #hidrógenoverde en el sector ferroviario y en el transporte de pasajeros 👉 https://t.co/aXpNIjgeoO
#Empresas #Renovables #Ibex35 https://t.co/Xzp0845w9d"
Wed Jan 26 09:16:17 +0000 2022,zonavalue,"📊 El #Ibex35 abre el #miércoles en 🟢

🇪🇸#Ibex35 Triángulo apuntando hacia arriba+1,07% (8.570,5 puntos)

Mayores subidas⬆

#IAGTriángulo 🔼 +2,83%
#Sabadell 🔼 +2,68%
#MerlinProperties 🔼 +2,24% https://t.co/WAM11EFS7B"
Thu Jan 27 07:44:36 +0000 2022,josxct2,"@helixx85 Els.diners Europa malgastats en empreses del #ibex35 i afins al règim, els bancs apujaran els tipus interès, no es podran pagar hipoteques, expropiacions, fons voltors, deute Espanya pels núvols, rescat bancari....
I així en cicle fins que no fotem el camp d'Espanya."
Fri Jan 28 18:43:45 +0000 2022,Bolsacarlosmari,"#Ibex35 seguimos dentro del canal decreciente iniciado en junio 2021. En algún momento, deberíamos buscar la parte alta para probarlo pero tras las últimas 2 semanas hemos quedado algo lejanos de ese objetivo. Velas semanales. https://t.co/fZyXmyAxpa"
Mon Jan 31 12:37:45 +0000 2022,AUDIOmercados,"Los inversores aumentan su expectativa de subida de tipos por parte del BCE, ven 25pb para diciembre de 2022 vs 20pb la pasada semana.

*con demora, tiempo real:
https://t.co/rHPVM5Eu3T

#EURUSD #BCE #trading #Bolsa #Ibex35 #forex https://t.co/xxS86lfvEO"
Sat Jan 29 21:08:09 +0000 2022,iSostenibilidad,"#repsol la empresa que más emite del #ibex35, origina un gran vertido en #Peru y abre nuevo pozos en #Noruega #bigpolluters https://t.co/qKsIVDjB9E"
Tue Feb 01 17:28:35 +0000 2022,RugoaTrader,#Ibex35 el objetivo es tantear de nuevo la media de 200 sesiones . https://t.co/xQgn7UHF74
Tue Feb 01 20:48:40 +0000 2022,La_Directa,"#PORTADA | Rastres d’oligarquia franquista, corrupció, portes giratòries, privatitzacions, rescats públics i extractivisme conviuen en 30 anys de l'#Ibex35

✍️Per @Homestatic
 
📊Infografia: @maria_ipunt
 
🎨Portada: @PepeSerra

▶️Avançament #Directa540:
https://t.co/L6MEQZmEUy https://t.co/yhZqPPQKKU"
Mon Jan 31 10:00:07 +0000 2022,AUDIOmercados,"Balanza por cuenta corriente España noviembre: +1.010 mill de euros vs 2.140 mill anterior.

*con demora, tiempo real:
https://t.co/rHPVM5Eu3T

#EURUSD #Bolsa #trading #forex #Ibex35 https://t.co/Ylsyvnubq4"
Thu Jan 27 09:42:07 +0000 2022,PactoMundial,"Carmen Leiva destaca de los ODS más trabajados por las empresas adheridas al Pacto Mundial y por las empresas del #IBEX35, señalando la Igualdad de Género (#ODS5) como el mayor reto para todas las entidades #AvanzandoenSostenibilidad https://t.co/ypTOq8lCyg"
Wed Jan 26 17:10:05 +0000 2022,StaminaTraders,"#cierre #Mercados #Indices #Bolsa 
#Ibex35 🇪🇸⬆️8.620,20 +1,66%
#DAX 🇩🇪⬆️15.459,39 +2,22%
#STOXX 🇪🇺⬆️4.164,60 +2,12%
#cac40 🇫🇷⬆️6.981,96 +2,11%
#ftse100 🇬🇧⬆️7.469,78 +1,33%
#ftsemib 🇮🇹⬆️26.600 +2,19%
https://t.co/cKuieZREz4
📈📊📈"
Tue Feb 01 09:56:16 +0000 2022,Kostarof,La bolsa en tus manos - Análisis de situación de #Futuros del #IBEX35 y el #DAX40 por el momento haciendo las cosas bien 01/02/2022 https://t.co/AOnViyGRDC
Fri Jan 28 08:18:27 +0000 2022,zonavalue,"📊El #ibex35 comienza el #viernes en 🟢

🇪🇸 #Ibex35 🔼 0,05% ( 8.710,3 puntos)

Mayores subidas⬆
#Inditex 🔼 +2,63%
#PharmaMar🔼 +0,47%
#SiemensGamesa 🔼+0,43% https://t.co/Qnwt6NDHhz"
